Randomization Ratio,Equivalence Margin,Split proportion of type I error rate,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.5,0.28,0.526,0.7714,0.7714,0.7714,0.7714,0.7715,0.7717,0.7726,0.7754,0.7826,0.7964,0.8159,0.8351,0.8443,0.8376,0.8181,0.7959,0.7797,0.772,0.7701,0.7705,0.771,0.7713,0.7714,0.7714,0.7714,0.0396,0.0397,0.04,0.0411,0.0439,0.0495,0.0577,0.0658,0.07,0.0677,0.0605,0.0531,0.05,0.0531,0.0605,0.0677,0.07,0.0658,0.0577,0.0495,0.0439,0.0411,0.04,0.0397,0.0396
