Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.49,0.2245,0.7701,0.7701,0.7701,0.7701,0.7701,0.7701,0.7703,0.7709,0.773,0.7783,0.7882,0.8017,0.8139,0.8185,0.8128,0.8001,0.7869,0.7776,0.7728,0.7708,0.7702,0.7701,0.7701,0.7701,0.7701,0.0392,0.0392,0.0393,0.0394,0.04,0.0416,0.0445,0.0487,0.0528,0.0546,0.0536,0.0512,0.05,0.0512,0.0536,0.0546,0.0528,0.0487,0.0445,0.0416,0.04,0.0394,0.0393,0.0392,0.0392
