Randomization Ratio,Equivalence Margin,Split proportion of type I error rate,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.505,0.2772,0.5353,0.7719,0.7719,0.7719,0.7719,0.7719,0.7721,0.773,0.7757,0.7827,0.7961,0.8154,0.8346,0.8441,0.8379,0.8188,0.7968,0.7806,0.7727,0.7707,0.771,0.7715,0.7717,0.7718,0.7719,0.7719,0.0398,0.0398,0.0402,0.0412,0.0441,0.0496,0.0578,0.0659,0.0699,0.0676,0.0604,0.053,0.05,0.053,0.0604,0.0676,0.0699,0.0659,0.0578,0.0496,0.0441,0.0412,0.0402,0.0398,0.0398
