Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.335,0.6119,0.2779,0.8,0.8,0.8001,0.8001,0.8003,0.8004,0.8008,0.8012,0.8017,0.8024,0.8029,0.8032,0.8031,0.8023,0.801,0.7994,0.798,0.7972,0.7971,0.7975,0.7981,0.7988,0.7993,0.7996,0.7998,0.0504,0.0507,0.0512,0.0518,0.0526,0.0532,0.0535,0.0533,0.0527,0.0518,0.0509,0.0502,0.05,0.0502,0.0509,0.0518,0.0527,0.0533,0.0535,0.0532,0.0526,0.0518,0.0512,0.0507,0.0504
