Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.88,0.767,0.2754,0.819,0.819,0.819,0.819,0.819,0.8191,0.8197,0.8212,0.8244,0.8298,0.8356,0.8375,0.8309,0.8157,0.7983,0.7874,0.7875,0.7955,0.8054,0.8127,0.8167,0.8183,0.8188,0.8189,0.8189,0.0588,0.0588,0.0591,0.0599,0.0617,0.0647,0.068,0.07,0.0688,0.0643,0.0583,0.0535,0.0517,0.0535,0.0583,0.0643,0.0688,0.07,0.068,0.0647,0.0617,0.0599,0.0591,0.0588,0.0588
