Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.59,0.7034,0.2599,0.7868,0.7868,0.7868,0.7868,0.787,0.7875,0.7886,0.791,0.7954,0.8021,0.8106,0.8185,0.8224,0.8195,0.8099,0.7973,0.7866,0.7809,0.78,0.7817,0.7839,0.7854,0.7863,0.7866,0.7867,0.045,0.0454,0.0464,0.0485,0.0523,0.0577,0.0636,0.0679,0.0683,0.0643,0.0579,0.0522,0.05,0.0522,0.0579,0.0643,0.0683,0.0679,0.0636,0.0577,0.0523,0.0485,0.0464,0.0454,0.045
