Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Split proportion of type I error rate,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.835,0.7006,0.278,0.6671,0.7926,0.7926,0.7926,0.7927,0.7927,0.793,0.7939,0.7965,0.802,0.8116,0.8244,0.8356,0.839,0.8306,0.8134,0.7955,0.7844,0.7818,0.7844,0.7881,0.7907,0.792,0.7925,0.7926,0.7926,0.0471,0.0472,0.0477,0.0491,0.0521,0.0572,0.0635,0.0688,0.07,0.0661,0.0591,0.0526,0.05,0.0526,0.0591,0.0661,0.07,0.0688,0.0635,0.0572,0.0521,0.0491,0.0477,0.0472,0.0471
