Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.615,0.7317,0.2561,0.7859,0.7859,0.7859,0.786,0.7861,0.7865,0.7876,0.7898,0.7941,0.8008,0.8095,0.8179,0.8223,0.8197,0.8102,0.7974,0.7867,0.781,0.78,0.7816,0.7835,0.7848,0.7855,0.7858,0.7859,0.0447,0.045,0.0458,0.0477,0.0512,0.0565,0.0625,0.067,0.0678,0.0642,0.0579,0.0523,0.05,0.0523,0.0579,0.0642,0.0678,0.067,0.0625,0.0565,0.0512,0.0477,0.0458,0.045,0.0447
