Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.58,0.2913,0.8,0.8,0.8,0.8,0.8,0.8001,0.8005,0.8019,0.8057,0.8135,0.8251,0.8365,0.8402,0.8317,0.814,0.7969,0.7882,0.7883,0.7925,0.7965,0.7988,0.7997,0.7999,0.8,0.8,0.05,0.0501,0.0505,0.0517,0.0546,0.0595,0.0656,0.07,0.07,0.065,0.0579,0.0521,0.05,0.0521,0.0579,0.065,0.07,0.07,0.0656,0.0595,0.0546,0.0517,0.0505,0.0501,0.05
