Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.24,0.2473,0.7825,0.7825,0.7825,0.7825,0.7825,0.7828,0.7836,0.7859,0.7911,0.7998,0.8096,0.8159,0.8141,0.8046,0.7925,0.7837,0.78,0.78,0.7811,0.7819,0.7823,0.7825,0.7825,0.7825,0.7825,0.0433,0.0433,0.0433,0.0434,0.0437,0.0446,0.0465,0.0492,0.0521,0.0535,0.0528,0.051,0.05,0.051,0.0528,0.0535,0.0521,0.0492,0.0465,0.0446,0.0437,0.0434,0.0433,0.0433,0.0433
