Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.725,0.6,0.3182,0.7748,0.7748,0.7749,0.775,0.7755,0.7767,0.7792,0.784,0.7919,0.803,0.8158,0.8272,0.833,0.8304,0.8195,0.8038,0.7883,0.777,0.7714,0.7701,0.7711,0.7725,0.7737,0.7743,0.7746,0.0414,0.0426,0.0449,0.0489,0.0546,0.0612,0.067,0.07,0.0689,0.0641,0.0575,0.0521,0.05,0.0521,0.0575,0.0641,0.0689,0.07,0.067,0.0612,0.0546,0.0489,0.0449,0.0426,0.0414
