Split ratio between stage 1 and stage 2,Randomization Ratio,Equivalence Margin,Power_-0.6,Power_-0.55,Power_-0.5,Power_-0.45,Power_-0.4,Power_-0.35,Power_-0.3,Power_-0.25,Power_-0.2,Power_-0.15,Power_-0.1,Power_-0.05,Power_0.0,Power_0.05,Power_0.1,Power_0.15,Power_0.2,Power_0.25,Power_0.3,Power_0.35,Power_0.4,Power_0.45,Power_0.5,Power_0.55,Power_0.6,TypeIError_-0.6,TypeIError_-0.55,TypeIError_-0.5,TypeIError_-0.45,TypeIError_-0.4,TypeIError_-0.35,TypeIError_-0.3,TypeIError_-0.25,TypeIError_-0.2,TypeIError_-0.15,TypeIError_-0.1,TypeIError_-0.05,TypeIError_0.0,TypeIError_0.05,TypeIError_0.1,TypeIError_0.15,TypeIError_0.2,TypeIError_0.25,TypeIError_0.3,TypeIError_0.35,TypeIError_0.4,TypeIError_0.45,TypeIError_0.5,TypeIError_0.55,TypeIError_0.6
0.77,0.7468,0.3098,0.7736,0.7736,0.7736,0.7738,0.7741,0.7751,0.7772,0.7816,0.7891,0.8003,0.8138,0.8265,0.8338,0.8323,0.8216,0.8054,0.7893,0.7776,0.7716,0.7701,0.7708,0.7719,0.7728,0.7733,0.7735,0.0408,0.0418,0.0438,0.0474,0.053,0.0598,0.0662,0.07,0.0694,0.0647,0.058,0.0522,0.05,0.0522,0.058,0.0647,0.0694,0.07,0.0662,0.0598,0.053,0.0474,0.0438,0.0418,0.0408
